customer_id,age,tenure_months,monthly_charges,total_charges,num_products,has_phone,has_internet,churn,avg_monthly_charge,estimated_lifetime_value,products_per_tenure_month
2320,53,32,144.98607060983383,1520.4094709287258,2,1,0,0,46.07301427056745,4639.554259514683,0.06060606060606061
2322,52,80,86.64891394849256,9077.215098471648,4,1,0,0,112.06438393174874,6931.913115879405,0.04938271604938271
2323,69,41,39.0902619795454,1678.469975040103,2,1,1,0,39.96357083428817,1602.7007411613615,0.047619047619047616
2325,29,111,38.80513726090699,5979.2067231587125,1,0,1,0,53.385774313917075,4307.370235960676,0.008928571428571428
2326,24,109,99.45786305584792,7510.9986944468465,4,1,1,0,68.28180631315315,10840.907073087423,0.03636363636363636
2327,46,26,141.323626785511,1590.9427069331682,2,1,1,1,58.92380396048771,3674.414296423286,0.07407407407407407
2328,28,111,45.44081010939514,9421.892835369346,1,1,1,0,84.12404317294059,5043.92992214286,0.008928571428571428
2329,50,7,119.39328334742326,6247.56763489487,4,1,1,1,780.9459543618588,835.7529834319629,0.5
2330,23,22,23.055314966382127,8486.004263142255,3,1,1,0,368.9567070931415,507.2169292604068,0.13043478260869565
2331,64,105,68.81464137181072,2541.4069604343326,2,0,0,1,23.975537362588042,7225.537344040126,0.018867924528301886
2332,32,112,34.39730601796617,7420.18760503982,3,1,0,0,65.66537703575061,3852.4982740122114,0.02654867256637168
2333,49,63,65.82180740744093,7832.203972905798,4,1,0,0,122.37818707665309,4146.773866668778,0.0625
2334,68,92,42.55979955305486,4034.609196632049,4,1,0,0,43.38289458744139,3915.501558881047,0.043010752688172046
2335,28,113,68.52964871597536,3901.13918354588,1,0,1,0,34.220519153911226,7743.850304905215,0.008771929824561403
2336,75,19,74.27796479397895,6612.1830237549175,2,1,0,0,330.60915118774585,1411.2813310856002,0.1
2337,40,15,59.07684596151939,1024.736049426138,2,1,0,0,64.04600308913362,886.1526894227908,0.125
2338,43,16,105.36085343150678,7382.679087153338,1,0,1,1,434.27524042078454,1685.7736549041085,0.058823529411764705
2339,51,79,139.45076666365827,524.5789224101682,3,1,1,0,6.557236530127102,11016.610566429003,0.0375
2340,63,18,72.0773986336854,1986.8439810961768,4,1,1,1,104.5707358471672,1297.3931754063374,0.21052631578947367
2341,51,119,45.00461034175278,6675.023196689535,1,0,1,0,55.62519330574613,5355.548630668581,0.008333333333333333
2342,46,119,55.19395856547784,1073.4043042104418,4,0,1,0,8.945035868420348,6568.081069291863,0.03333333333333333
2343,21,7,131.02010705452795,9721.236705620222,3,0,0,0,1215.1545882025277,917.1407493816957,0.375
2344,34,37,94.31316402511922,8697.122473672816,3,1,1,1,228.87164404402148,3489.587068929411,0.07894736842105263
2345,52,37,79.15143419990444,6300.393090826691,3,1,1,0,165.79981817964978,2928.6030653964644,0.07894736842105263
2346,30,52,39.45277379616047,8208.668811126563,2,1,1,0,154.88054360616155,2051.5442374003446,0.03773584905660377
2347,58,92,78.46455008209165,8887.042481036722,4,1,0,0,95.55959657028734,7218.738607552432,0.043010752688172046
2348,56,104,56.20396043646026,2668.8089307610026,4,1,1,1,25.417227912009547,5845.211885391866,0.0380952380952381
2349,32,99,142.61120662093538,8509.174720698264,1,0,1,0,85.09174720698263,14118.509455472602,0.01
2350,72,89,134.9291142240451,2028.4584580122576,4,1,0,0,22.538427311247307,12008.691165940014,0.044444444444444446
2351,46,30,30.907330437665745,4192.088415073273,2,0,0,1,135.22865855075074,927.2199131299724,0.06451612903225806
2352,46,43,87.16495360396158,5626.770349361133,1,1,1,0,127.88114430366213,3748.093004970348,0.022727272727272728
2353,28,59,49.25758491690737,7167.5205344329215,3,0,0,1,119.45867557388202,2906.1975100975346,0.05
2354,69,75,73.40102163815777,398.3990454530276,4,0,0,0,5.242092703329311,5505.076622861833,0.05263157894736842
2355,49,118,133.99023977268934,2976.043186504071,2,1,1,0,25.008766273143454,15810.848293177341,0.01680672268907563
2356,19,16,88.57688758551083,6124.339072282864,2,0,0,0,360.25523954605086,1417.2302013681733,0.11764705882352941
2357,64,78,63.44798813819878,3637.949923576276,4,1,0,0,46.04999903261109,4948.943074779505,0.05063291139240506
2358,31,72,47.025486033649614,7772.748050731985,2,1,1,1,106.4760006949587,3385.834994422772,0.0273972602739726
2359,37,38,124.0422317228436,6551.35639539209,3,0,0,0,167.9834973177459,4713.604805468057,0.07692307692307693
2360,39,41,101.18734199736512,2420.574391864984,4,0,0,1,57.63272361583296,4148.68102189197,0.09523809523809523
2361,28,47,80.84850985541006,1544.6968979640976,4,1,1,1,32.18118537425203,3799.879963204273,0.08333333333333333
2362,44,11,48.27296600218715,6327.565236511799,4,1,1,1,527.29710304265,531.0026260240586,0.3333333333333333
2363,20,95,63.45202864042707,4559.626544277102,1,1,0,0,47.49610983621981,6027.942720840572,0.010416666666666666
2364,34,88,144.7796454760074,1772.674706903054,3,1,0,0,19.91769333598937,12740.608801888651,0.033707865168539325
2366,61,17,72.09090656162289,3100.162808354007,4,1,0,0,172.23126713077818,1225.545411547589,0.2222222222222222
2367,73,78,87.78486550528211,1170.5065261598136,4,0,0,1,14.816538305820425,6847.219509412005,0.05063291139240506
2368,45,95,121.26850576694912,5514.399290725758,2,1,1,1,57.44165927839331,11520.508047860167,0.020833333333333332
2369,46,5,64.21416174537293,7660.121475734286,3,1,0,0,1276.686912622381,321.0708087268647,0.5
2370,38,107,43.23179572123915,5797.122199644572,2,1,0,0,53.677057404116404,4625.802142172589,0.018518518518518517
2371,64,42,96.0416953840762,8280.284512879789,2,0,1,1,192.56475611348347,4033.751206131201,0.046511627906976744
2372,33,115,106.47653345253872,1362.92861743277,4,0,1,1,11.74938463304112,12244.801347041952,0.034482758620689655
2373,54,34,112.65334038461144,4412.557392440017,1,0,0,0,126.07306835542906,3830.213573076789,0.02857142857142857
2375,37,101,68.2526356895847,6792.415453324883,1,1,1,0,66.59230836593022,6893.516204648054,0.00980392156862745
2376,23,119,29.79613650975593,6988.284433591927,1,0,0,0,58.23570361326606,3545.7402446609553,0.008333333333333333
2377,36,53,144.58531587202248,7316.757728269023,1,1,1,0,135.49551348646338,7663.021741217191,0.018518518518518517
2378,74,61,76.55155056687178,6549.155140740565,4,0,1,1,105.63153452807363,4669.644584579179,0.06451612903225806
2379,22,68,101.02347625750708,1032.8580805145898,1,0,1,0,14.968957688617243,6869.596385510482,0.014492753623188406
2380,20,81,106.619692006678,6983.526208262735,2,1,1,0,85.16495375930165,8636.195052540917,0.024390243902439025
2382,18,7,46.68347886571512,9935.451349902907,2,1,1,0,1241.9314187378634,326.7843520600058,0.25
2383,75,88,118.1685965150984,6964.288123341147,1,1,0,0,78.25042835214772,10398.83649332866,0.011235955056179775
2385,55,89,91.88682618226716,5196.651572801523,1,1,0,0,57.74057303112803,8177.927530221777,0.011111111111111112
2386,32,115,83.51295087602941,8692.436794992627,4,0,0,1,74.93479995683299,9603.989350743383,0.034482758620689655
2387,51,85,34.81196380663809,9968.664143415466,2,0,1,0,115.91469934204031,2959.0169235642375,0.023255813953488372
2389,52,106,64.14342992325874,6163.753740792304,3,1,0,0,57.60517514759162,6799.203571865426,0.028037383177570093
2390,66,9,60.41000021726112,881.6527866225251,3,0,0,0,88.16527866225252,543.6900019553501,0.3
2391,42,55,143.97533862522528,7294.717404123313,2,1,1,1,130.2628107879163,7918.64362438739,0.03571428571428571
2392,41,75,121.87095651764588,7114.759528961309,4,0,0,0,93.61525696001722,9140.32173882344,0.05263157894736842
2393,29,116,105.7901583836778,7778.124663313374,3,1,0,0,66.47969797703739,12271.658372506625,0.02564102564102564
2394,35,91,87.29425157228866,1333.0983451549444,2,0,1,0,14.49019940385809,7943.776893078268,0.021739130434782608
2395,32,69,41.75777899446467,6571.95175124882,2,0,1,0,93.88502501784029,2881.2867506180623,0.02857142857142857
2396,61,19,147.1993673839569,3027.666659021579,1,1,0,0,151.38333295107896,2796.787980295181,0.05
2397,33,4,68.7552907712273,7626.685309688053,2,0,1,0,1525.3370619376105,275.0211630849092,0.4
2398,44,22,33.900328318141824,2479.7021449115155,4,0,1,0,107.81313673528328,745.8072229991201,0.17391304347826086
2399,25,8,84.193856443047,6871.388900522066,4,1,1,0,763.4876556135629,673.550851544376,0.4444444444444444
2401,63,58,135.34783023105282,189.04349889256827,2,0,1,0,3.2041270998740385,7850.174153401063,0.03389830508474576
2402,42,92,21.425569087338143,6370.243328533645,2,0,1,0,68.49724009175962,1971.1523560351093,0.021505376344086023
2403,34,79,135.21844681768198,1221.3639232733317,1,1,1,0,15.267049040916646,10682.257298596876,0.0125
2404,46,53,55.292948274981605,6626.985580603319,1,0,0,1,122.72195519635777,2930.526258574025,0.018518518518518517
2405,70,45,25.066407315895,9263.533538733682,2,1,1,1,201.3811638855148,1127.988329215275,0.043478260869565216
2406,25,21,130.21273514717365,9695.534748689794,2,1,0,0,440.70612494044514,2734.4674380906467,0.09090909090909091
2407,32,63,132.30267827846706,2435.6385645433647,2,0,1,1,38.056852570990074,8335.068731543424,0.03125
2408,44,7,97.5100403795055,8111.606953741483,1,1,0,1,1013.9508692176854,682.5702826565384,0.125
2409,63,19,94.6763884485266,3600.177441037159,1,1,1,0,180.00887205185796,1798.8513805220052,0.05
2410,67,50,125.70563544078452,9014.525020205025,4,0,1,0,176.7553925530397,6285.281772039226,0.0784313725490196
2411,69,77,122.22024185233636,7896.1467294308,3,0,0,1,101.23265037731795,9410.9586226299,0.038461538461538464
2412,24,38,135.71371154755153,831.82499479306,3,0,0,0,21.328846020334872,5157.121038806958,0.07692307692307693
2413,20,36,91.85716818757145,4130.656239385045,3,0,1,0,111.63935782121744,3306.858054752572,0.08108108108108109
2414,46,49,145.79412205526512,3439.4464774957733,3,1,1,0,68.78892954991547,7143.911980707991,0.06
2415,61,33,149.499088021334,7873.292105160443,1,1,1,0,231.56741485766008,4933.469904704021,0.029411764705882353
2416,70,74,35.15079929982224,4161.828535466275,1,1,0,0,55.49104713955033,2601.159148186846,0.013333333333333334
2417,41,117,130.4406887420359,6877.42513676553,2,0,1,0,58.28326387089432,15261.5605828182,0.01694915254237288
2419,75,32,70.38362397897816,9758.823319066574,4,0,1,1,295.72191875959317,2252.2759673273013,0.12121212121212122
2420,20,30,99.69940028475295,9384.071072335988,3,1,0,0,302.71197007535443,2990.9820085425886,0.0967741935483871
2421,37,53,27.27552244406091,4334.225195913316,2,0,1,0,80.2634295539503,1445.6026895352284,0.037037037037037035
2422,63,43,85.83994543972038,7263.424295247379,2,0,0,0,165.07782489198587,3691.1176539079765,0.045454545454545456
2423,32,33,133.21577410346669,8311.654930414095,1,1,0,0,244.46043912982634,4396.120545414401,0.029411764705882353
2424,42,113,47.74999709806595,8998.968963235238,2,0,1,0,78.9383242389056,5395.749672081452,0.017543859649122806
2425,47,70,75.43068632002527,774.5292113871884,4,1,0,1,10.90886213221392,5280.148042401769,0.056338028169014086
2426,31,112,142.13251540293382,3090.580112807618,4,1,0,1,27.35026648502317,15918.841725128588,0.035398230088495575
2427,24,117,75.71329891474065,3270.277405588366,2,1,1,1,27.714215301596322,8858.455973024656,0.01694915254237288
2428,34,61,66.58779220321179,4401.014917076798,1,1,1,1,70.98411156575482,4061.855324395919,0.016129032258064516
2430,61,45,87.52885964728233,5012.43821150508,1,1,0,0,108.9660480761974,3938.7986841277047,0.021739130434782608
2431,37,55,102.15887473709095,6665.821840254715,1,1,0,0,119.03253286169135,5618.738110540003,0.017857142857142856
2432,53,6,124.09006411917504,5023.902810145505,4,1,0,1,717.7004014493579,744.5403847150502,0.5714285714285714
2433,26,117,78.77328674936086,6691.351642456396,1,0,1,1,56.70636985132539,9216.47454967522,0.00847457627118644
2434,55,88,126.27252156171824,757.772154997213,3,1,0,0,8.514293876373179,11111.981897431204,0.033707865168539325
2435,65,60,89.38368597577048,8772.274583903361,3,0,1,0,143.80778006398953,5363.021158546228,0.04918032786885246
2436,74,2,64.0024663478371,9396.785001800576,3,1,1,0,3132.2616672668587,128.0049326956742,1.0
2438,39,83,113.30389311665388,8825.77088650528,4,1,0,0,105.06870102982475,9404.223128682272,0.047619047619047616
2439,71,33,92.54636683183338,1401.315564817303,3,1,0,0,41.21516367109715,3054.0301054505017,0.08823529411764706
2440,70,112,27.35994650751405,7994.744308755471,1,1,1,1,70.74994963500417,3064.3140088415735,0.008849557522123894
2441,70,43,42.08477377090723,1279.5671153786805,3,0,0,0,29.081070804060918,1809.6452721490111,0.06818181818181818
2442,19,107,57.08870371572967,4139.301291825614,1,0,1,0,38.32686381320013,6108.491297583075,0.009259259259259259
2443,41,29,56.74132877369411,3305.8034921269227,4,1,0,0,110.1934497375641,1645.4985344371291,0.13333333333333333
2444,25,16,107.54470403209318,5897.359069682498,3,1,1,0,346.90347468720574,1720.7152645134909,0.17647058823529413
2445,28,58,22.38532601757224,3084.993898871382,4,1,0,1,52.288032184260715,1298.34890901919,0.06779661016949153
2446,30,9,118.23863101643758,6409.4049337046135,3,0,0,0,640.9404933704614,1064.147679147938,0.3
2447,34,98,54.49452172490131,3737.134162604383,1,1,1,1,37.748829925296796,5340.463129040329,0.010101010101010102
2448,25,83,60.30284000809331,8621.824772201599,1,0,0,0,102.64077109763808,5005.135720671745,0.011904761904761904
2449,38,17,88.62827763271015,6375.450018174154,2,1,0,0,354.1916676763419,1506.6807197560727,0.1111111111111111
2450,35,44,48.07032812206448,2231.4531434823166,2,1,1,0,49.58784763294037,2115.094437370837,0.044444444444444446
2451,47,107,134.9812707648186,3427.681278078062,2,1,0,0,31.737789611833907,14442.99597183559,0.018518518518518517
2452,35,90,31.09794131245349,8489.466787503892,3,0,0,1,93.29084381872408,2798.814718120814,0.03296703296703297
2453,63,58,77.76970709913843,3926.1495248758392,4,1,1,1,66.54490720128541,4510.643011750029,0.06779661016949153
2454,64,61,130.4248950291357,5404.410749099887,3,0,0,1,87.16791530806269,7955.918596777278,0.04838709677419355
2455,48,58,100.05970627476066,6524.525165928094,1,1,0,1,110.585172303866,5803.462963936118,0.01694915254237288
2456,55,48,58.00283705954235,3543.315530900576,4,0,1,1,72.3125618551138,2784.136178858033,0.08163265306122448
2457,49,99,74.6988270109399,3010.388444504876,1,0,0,0,30.103884445048763,7395.18387408305,0.01
2458,28,62,111.8702694445269,4805.023535819483,2,1,0,1,76.27021485427751,6935.956705560668,0.031746031746031744
2459,62,86,146.5238966373069,2227.321623718612,1,0,1,0,25.60139797377715,12601.055110808395,0.011494252873563218
2460,42,31,136.10803338932635,2913.684810498728,3,1,0,0,91.05265032808525,4219.349035069117,0.09375
2461,50,9,64.51626508970898,714.5769919171572,1,1,0,0,71.45769919171572,580.6463858073809,0.1
2463,55,101,20.455606259037577,3274.9705242993364,1,1,1,0,32.10755415979742,2066.0162321627954,0.00980392156862745
2464,58,69,23.591868255093964,9622.148346284064,4,0,0,0,137.45926208977235,1627.8389096014835,0.05714285714285714
2465,25,104,127.0992669722552,5938.3153721122135,1,1,0,1,56.55538449630679,13218.323765114541,0.009523809523809525
2466,28,61,45.93014928829676,7895.086011616476,1,0,1,0,127.34009696155606,2801.7391065861025,0.016129032258064516
2467,39,46,27.900004891511312,549.2348025251922,2,1,1,0,11.685846862238131,1283.4002250095205,0.0425531914893617
2468,68,33,50.82924952074529,1154.713266722882,2,0,0,1,33.96215490361418,1677.3652341845946,0.058823529411764705
2469,41,99,75.39302001751183,8163.915912539664,3,1,0,1,81.63915912539663,7463.908981733671,0.03
2470,58,100,114.97361515634265,6273.140539234594,2,0,1,0,62.11030236865935,11497.361515634264,0.019801980198019802
2471,34,16,101.16361845165672,1990.7221023480088,1,1,1,0,117.10130013811816,1618.6178952265075,0.058823529411764705
2472,29,103,50.890758282854655,4107.474518031208,2,1,1,0,39.49494728876162,5241.748103134029,0.019230769230769232
2473,74,103,85.42515825307598,5432.857749818066,4,1,0,0,52.23901682517371,8798.791300066825,0.038461538461538464
2474,63,53,140.40783370181396,8451.737308460673,3,0,1,0,156.51365386038285,7441.61518619614,0.05555555555555555
2475,49,75,125.9510110078885,698.0787177754925,2,1,0,0,9.185246286519638,9446.325825591637,0.02631578947368421
2476,32,84,62.01467202813314,6007.550664736888,3,1,0,0,70.6770666439634,5209.2324503631835,0.03529411764705882
2477,33,39,147.69439297624052,7198.655623708171,3,0,0,1,179.96639059270427,5760.08132607338,0.075
2478,71,18,112.12065205656702,9781.129393313548,3,0,1,0,514.7962838586078,2018.1717370182064,0.15789473684210525
2479,39,66,28.118416236681632,8090.884775092625,4,1,1,0,120.75947425511382,1855.8154716209876,0.05970149253731343
2480,45,81,24.570892727523027,2834.650404296207,1,0,1,1,34.56890736946594,1990.2423109293652,0.012195121951219513
2481,37,52,41.8930333713039,7124.834019394824,4,0,1,1,134.43083055461932,2178.437735307803,0.07547169811320754
2482,50,114,114.62126284651907,7656.4510607770735,3,1,0,0,66.57783531110499,13066.823964503174,0.02608695652173913
2483,27,63,43.886060359515625,7324.381449192112,2,0,0,0,114.44346014362675,2764.821802649484,0.03125
2484,57,82,86.49327999714836,8219.426272723513,2,0,1,0,99.0292322014881,7092.448959766166,0.024096385542168676
2485,49,46,32.12381562350812,9046.926764515012,4,0,0,0,192.48780350031942,1477.6955186813736,0.0851063829787234
2486,67,5,139.71520051792538,1074.4557029944683,2,1,1,0,179.07595049907806,698.5760025896269,0.3333333333333333
2488,50,71,138.057167352882,7984.3598888293955,3,1,0,0,110.89388734485271,9802.058882054622,0.041666666666666664
2489,19,111,142.83383344837074,2598.4875175625616,1,1,1,1,23.200781406808584,15854.555512769151,0.008928571428571428
2490,50,17,20.796724150778505,679.5600773057716,3,0,0,0,37.75333762809842,353.5443105632346,0.16666666666666666
2491,50,51,80.33757433583517,4072.168891707997,2,1,0,1,78.31094022515379,4097.216291127594,0.038461538461538464
2492,58,47,23.20528724189608,8216.781427078175,1,1,0,0,171.18294639746196,1090.6485003691157,0.020833333333333332
2493,30,42,138.13005961937776,1352.9937357584058,2,1,1,0,31.464970599032693,5801.462504013866,0.046511627906976744
2494,47,38,87.39298081549487,6751.235520864228,4,1,0,0,173.10860309908279,3320.933270988805,0.10256410256410256
2495,50,48,29.742721650804587,135.7970315385202,1,0,0,0,2.771367990582045,1427.6506392386202,0.02040816326530612
2496,30,112,34.33597467595369,1186.4007274032545,3,1,0,0,10.49912148144473,3845.6291637068134,0.02654867256637168
2497,69,11,69.85617318405608,3573.41842310802,1,1,1,0,297.784868592335,768.4179050246169,0.08333333333333333
2498,43,108,142.23044507347564,927.6625821416987,3,1,0,1,8.510665891208246,15360.888067935368,0.027522935779816515
2499,39,9,110.07818970385053,8474.426507627419,3,0,1,1,847.4426507627419,990.7037073346547,0.3
2500,56,70,132.79045260458722,8654.297981140142,2,0,1,1,121.89152086112875,9295.331682321104,0.028169014084507043
2501,19,109,67.63936402419736,7580.14996068529,3,1,0,0,68.91045418804809,7372.690678637513,0.02727272727272727
2502,55,54,25.61778094149978,2500.548350816613,3,1,0,0,45.464515469392964,1383.360170840988,0.05454545454545454
2503,56,0,146.66129283657384,5280.1460448758,3,0,0,0,5280.1460448758,0.0,3.0
2504,43,48,22.232488786108043,1923.4664026813768,2,0,0,1,39.25441638125259,1067.1594617331862,0.04081632653061224
2505,63,35,143.19471490054156,2884.656655723797,3,0,0,0,80.12935154788325,5011.815021518954,0.08333333333333333
2506,75,20,67.9280651003888,5208.452392520532,4,1,0,0,248.02154250097772,1358.5613020077762,0.19047619047619047
2507,67,36,21.3117526528446,7376.636703761898,2,0,1,0,199.3685595611324,767.2230955024056,0.05405405405405406
2508,32,115,109.59044012418607,1037.0783658970277,4,0,0,1,8.940330740491618,12602.900614281398,0.034482758620689655
2509,51,23,147.47023952407602,3037.2973065180527,1,1,0,1,126.5540544382522,3391.8155090537484,0.041666666666666664
2510,59,54,145.53134396888703,9273.55135086203,2,1,1,1,168.6100245611278,7858.6925743199,0.03636363636363636
2511,72,24,40.9218114563144,4348.320846040693,4,0,0,1,173.9328338416277,982.1234749515456,0.16
2512,61,6,43.562214788600144,9394.809771702212,2,1,0,1,1342.1156816717446,261.37328873160084,0.2857142857142857
2513,66,105,93.5200589005558,9914.865361366144,3,1,1,1,93.53646567326551,9819.606184558359,0.02830188679245283
2514,57,80,102.84962743568218,5313.932278503018,2,1,1,0,65.60410220374096,8227.970194854573,0.024691358024691357
2515,28,92,116.12432877656254,2951.6356968700206,1,0,0,0,31.7380182459142,10683.438247443753,0.010752688172043012
2517,20,70,144.6709212793765,1677.1762816976482,2,1,1,0,23.6222011506711,10126.964489556354,0.028169014084507043
2519,23,70,130.11609945317213,7870.311104042894,4,1,1,1,110.84945216961822,9108.12696172205,0.056338028169014086
2520,26,23,90.20854298694232,4393.094654847096,4,1,0,1,183.04561061862898,2074.7964886996733,0.16666666666666666
2521,23,10,73.85599018668474,2095.2255761779006,4,1,1,1,190.47505237980914,738.5599018668473,0.36363636363636365
2522,26,72,147.0337778573495,6546.144875028012,1,1,0,1,89.67321746613716,10586.432005729162,0.0136986301369863
2523,56,11,95.67577820657868,7354.34242767866,3,1,0,0,612.8618689732217,1052.4335602723654,0.25
2524,48,34,132.69356576389328,1338.2052705606338,3,1,1,0,38.234436301732394,4511.581235972371,0.08571428571428572
2525,49,62,143.92801152761768,2842.104573751848,4,0,0,1,45.11277101193409,8923.536714712296,0.06349206349206349
2526,58,67,107.7961015111257,2290.639878185109,2,1,1,0,33.68588056154572,7222.338801245422,0.029411764705882353
2527,67,99,91.36202820742774,3860.560824748276,4,1,1,0,38.60560824748276,9044.840792535346,0.04
2528,29,91,20.45641061838458,7658.104466203038,3,1,1,0,83.24026593698954,1861.5333662729968,0.03260869565217391
2529,25,56,25.20255329607078,7165.71021251581,1,1,1,0,125.71421425466333,1411.3429845799635,0.017543859649122806
2530,25,12,46.11065808664512,6658.986712798669,1,1,0,0,512.2297471383591,553.3278970397414,0.07692307692307693
2531,67,22,44.18109614127938,162.2269040990529,4,1,0,1,7.0533436564805605,971.9841151081464,0.17391304347826086
2532,45,82,53.11864337597989,1507.218802465855,1,0,1,1,18.159262680311507,4355.728756830351,0.012048192771084338
2534,37,100,66.80851416159467,2792.362875784611,2,1,0,1,27.647157185986245,6680.851416159468,0.019801980198019802
2536,64,87,32.8526239992819,4162.123959591508,2,0,1,0,47.29686317717622,2858.1782879375255,0.022727272727272728
2538,24,96,107.61277837949304,7525.219684839029,3,1,1,0,77.5795843797838,10330.826724431332,0.030927835051546393
2539,28,11,89.8535272296001,7898.435794231439,3,1,0,0,658.2029828526199,988.3887995256011,0.25
2540,37,33,77.73874628861554,5785.240227048891,2,1,1,1,170.15412432496737,2565.378627524313,0.058823529411764705
2541,33,70,102.4771923518858,988.0782827154816,3,1,1,0,13.916595531203965,7173.403464632006,0.04225352112676056
2542,21,74,127.59832293646026,8911.823378512905,4,1,0,0,118.8243117135054,9442.27589729806,0.05333333333333334
2543,23,30,75.6000781851066,9659.794704210331,3,1,1,0,311.6062807809784,2268.0023455531978,0.0967741935483871
2544,75,92,103.34553045675732,2103.3992471857146,1,0,1,0,22.617196206298004,9507.788802021672,0.010752688172043012
2545,39,61,143.96438909857062,7075.934212463126,4,1,0,1,114.1279711687601,8781.827735012808,0.06451612903225806
2546,43,12,129.1511844620029,8435.19244336061,4,1,0,0,648.8609571815853,1549.8142135440348,0.3076923076923077
2547,20,30,75.38010536531323,5444.450873172753,3,0,0,1,175.6274475217017,2261.4031609593967,0.0967741935483871
2548,58,1,103.81318891591658,3300.898685314814,3,1,0,0,1650.449342657407,103.81318891591658,1.5
2550,59,14,92.86788403636169,5171.460632766075,1,0,0,0,344.764042184405,1300.1503765090636,0.06666666666666667
2551,31,56,147.57267784799757,4066.3067374614766,3,0,0,1,71.33871469230661,8264.069959487864,0.05263157894736842
2552,28,74,87.38096497632789,9305.44068697369,3,0,1,1,124.07254249298254,6466.1914082482635,0.04
2553,35,33,140.59297889471915,7464.44279833077,2,1,0,0,219.54243524502263,4639.568303525732,0.058823529411764705
2554,71,102,72.95353966542389,2488.8862583241435,3,1,0,0,24.163944255574208,7441.261045873237,0.02912621359223301
2555,29,67,149.84982753400206,5897.016154466698,1,1,0,0,86.72082580098085,10039.938444778138,0.014705882352941176
2556,40,74,95.29860457958252,6918.022594218558,1,1,1,0,92.24030125624743,7052.096738889106,0.013333333333333334
2557,29,28,25.49496925067149,1487.5485748510896,4,1,0,0,51.29477844314102,713.8591390188017,0.13793103448275862
2558,30,65,96.27812356988044,3648.414849563473,4,1,1,1,55.27901287217384,6258.078032042228,0.06060606060606061
2559,42,15,55.69445043834756,9064.927987878767,1,0,0,1,566.557999242423,835.4167565752134,0.0625
2560,62,38,24.22257186466632,5715.013691833495,2,0,1,1,146.53881261111525,920.4577308573203,0.05128205128205128
2561,68,76,126.71092961030624,2248.277685997137,4,0,1,0,29.19841150645632,9630.030650383274,0.05194805194805195
2562,75,36,55.84485280749827,1315.5695013795926,1,0,0,1,35.55593246971872,2010.4147010699378,0.02702702702702703
2563,36,80,123.5513120260448,5230.446245401289,1,0,1,0,64.57341043705296,9884.104962083584,0.012345679012345678
2564,72,20,57.468285784262704,5522.088657988526,4,1,0,0,262.9566027613584,1149.3657156852541,0.19047619047619047
2565,63,43,45.26242600359066,3410.703068410662,1,1,0,0,77.51597882751504,1946.2843181543985,0.022727272727272728
2566,53,18,146.61162463357556,6341.118681349273,1,0,1,0,333.743088492067,2639.00924340436,0.05263157894736842
2567,62,70,67.01389260815255,779.9783935719483,1,0,1,0,10.985611177069694,4690.972482570678,0.014084507042253521
2568,25,101,98.17890748761086,1536.882963334792,1,1,1,0,15.06748003269404,9916.069656248697,0.00980392156862745
2569,46,7,99.2975940658813,5508.110828011466,4,1,1,0,688.5138535014332,695.0831584611691,0.5
2570,72,76,92.86155268255524,711.9753690600942,2,1,1,0,9.246433364416808,7057.478003874198,0.025974025974025976
2571,70,100,138.91044665775792,8820.996773411896,1,1,1,1,87.33660171694947,13891.044665775791,0.009900990099009901
2572,72,65,107.67733927769292,1507.2490675195163,3,1,1,0,22.837107083629036,6999.02705305004,0.045454545454545456
2573,49,40,72.48529053364092,6771.806753436911,2,0,1,0,165.16601837651004,2899.411621345637,0.04878048780487805
2574,68,74,132.10944998815563,3972.9140729728097,3,0,0,0,52.97218763963746,9776.099299123516,0.04
2575,61,87,43.53817688507537,4057.89870066826,3,0,0,0,46.11248523486659,3787.8213890015572,0.03409090909090909
2576,35,69,90.75077848935427,7672.406333250324,1,1,1,0,109.60580476071891,6261.803715765445,0.014285714285714285
2577,23,60,143.57154835268832,5044.675128311848,4,0,1,1,82.69959226740735,8614.2929011613,0.06557377049180328
2578,35,25,101.30169188445365,7283.989090074277,3,0,0,1,280.1534265413183,2532.542297111341,0.11538461538461539
2579,36,70,126.2058985617339,5101.393164652415,3,0,1,0,71.85060795285092,8834.412899321373,0.04225352112676056
2580,39,102,104.96289432087508,5969.762879912108,3,1,1,0,57.95886291176804,10706.215220729258,0.02912621359223301
2581,54,82,129.11821225992574,7631.074815909675,1,1,1,0,91.94066043264668,10587.69340531391,0.012048192771084338
2582,49,69,142.78342437988167,6112.356554920626,1,1,0,0,87.31937935600894,9852.056282211835,0.014285714285714285
2583,73,106,55.47982457925578,6194.589582949007,4,1,0,1,57.89336058830848,5880.861405401112,0.037383177570093455
2584,58,28,42.055940563373454,7913.273955133185,1,0,0,0,272.87151569424776,1177.5663357744568,0.034482758620689655
2586,20,102,111.24211548714806,3829.489923959834,4,1,1,0,37.179513824852755,11346.695779689102,0.038834951456310676
2587,45,65,49.534862913688094,5813.459856536917,1,1,1,0,88.0827250990442,3219.766089389726,0.015151515151515152
2588,27,18,20.53318855592172,954.1042615621014,1,1,0,1,50.21601376642639,369.59739400659095,0.05263157894736842
2589,68,67,64.5815650587717,3652.1584176317824,3,0,0,1,53.7082120239968,4326.964858937704,0.04411764705882353
